source,source_id,cpu,gpu,ram_gb,ram_type,storage_gb,storage_type,condition,brand,system_age_years,asking_price,sold_price,cpu_score,gpu_score,condition_score
synthetic_demo,demo-00588,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4090,32,DDR5,2048,NVMe SSD,good,ASUS,1.0,1995.55,2173.03,100.0,100.0,0.84
synthetic_demo,demo-00589,Intel Core i5-13600K,AMD Radeon RX 7700 XT,32,DDR4,2048,NVMe SSD,good,Alienware,4.2,1590.42,1203.99,79.0,64.0,0.84
synthetic_demo,demo-00590,Intel Core i7-12700K,AMD Radeon RX 6800 XT,32,DDR5,1024,NVMe SSD,good,Alienware,2.0,1443.39,1585.33,76.0,69.0,0.84
synthetic_demo,demo-00591,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,1024,NVMe SSD,good,MSI,5.7,1536.87,1436.74,58.0,84.0,0.84
synthetic_demo,demo-00592,AMD Ryzen 5 5600X,AMD Radeon RX 7900 XT,16,DDR4,512,NVMe SSD,good,Lenovo,0.5,1454.18,1567.25,58.0,84.0,0.84
synthetic_demo,demo-00593,Intel Core i5-14600K,NVIDIA GeForce RTX 3080,32,DDR5,1024,NVMe SSD,fair,custom,5.3,1236.52,1178.15,84.0,72.0,0.72
synthetic_demo,demo-00594,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070 Ti,16,DDR5,512,SATA SSD,like_new,custom,0.0,1826.71,1647.5,78.0,80.0,0.95
synthetic_demo,demo-00595,Intel Core i5-13600K,NVIDIA GeForce RTX 4060,32,DDR5,1024,NVMe SSD,good,Dell,4.9,1124.79,1277.01,79.0,54.0,0.84
synthetic_demo,demo-00596,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4070,16,DDR5,2048,NVMe SSD,like_new,MSI,3.3,1704.22,1949.54,88.0,72.0,0.95
synthetic_demo,demo-00597,AMD Ryzen 5 5600X,AMD Radeon RX 7900 XTX,64,DDR4,512,NVMe SSD,fair,Alienware,2.8,1435.2,1421.1,58.0,92.0,0.72
synthetic_demo,demo-00598,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4060,32,DDR5,2048,HDD,good,ASUS,0.0,1578.56,1567.16,95.0,54.0,0.84
synthetic_demo,demo-00599,Intel Core i9-14900K,NVIDIA GeForce RTX 3060,16,DDR5,2048,NVMe SSD,like_new,HP,2.5,1485.11,1491.53,100.0,48.0,0.95
synthetic_demo,demo-00600,Intel Core i9-14900K,NVIDIA GeForce RTX 4060,32,DDR5,512,HDD,excellent,HP,2.7,1355.51,1342.67,100.0,54.0,0.9
synthetic_demo,demo-00601,Intel Core i9-13900K,NVIDIA GeForce RTX 4090,16,DDR5,1024,NVMe SSD,new,custom,2.1,1861.11,2194.94,95.0,100.0,1.0
synthetic_demo,demo-00602,Intel Core i5-13600K,Intel Arc A770,16,DDR5,2048,NVMe SSD,good,Dell,3.6,1281.71,1227.73,79.0,48.0,0.84
synthetic_demo,demo-00603,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4080,32,DDR5,512,SATA SSD,good,Dell,4.4,929.71,1103.36,95.0,90.0,0.84
synthetic_demo,demo-00604,Intel Core i5-12400,Intel Arc A750,64,DDR5,2048,NVMe SSD,new,HP,3.3,1579.15,1493.97,56.0,43.0,1.0
synthetic_demo,demo-00605,Intel Core i7-14700K,NVIDIA GeForce RTX 4070,16,DDR5,512,NVMe SSD,good,HP,2.0,1826.91,1612.08,93.0,72.0,0.84
synthetic_demo,demo-00606,AMD Ryzen 7 5800X,AMD Radeon RX 6700 XT,16,DDR5,1024,NVMe SSD,good,MSI,3.6,1002.45,1208.89,70.0,57.0,0.84
synthetic_demo,demo-00607,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,16,DDR5,512,NVMe SSD,good,HP,4.1,1394.53,1262.64,56.0,62.0,0.84
synthetic_demo,demo-00608,AMD Ryzen 9 7950X3D,Intel Arc A750,32,DDR5,2048,NVMe SSD,excellent,ASUS,1.3,2032.55,1805.02,100.0,43.0,0.9
synthetic_demo,demo-00609,AMD Ryzen 9 7900X,AMD Radeon RX 6800 XT,64,DDR5,1024,NVMe SSD,like_new,Dell,5.4,1357.87,1334.71,88.0,69.0,0.95
synthetic_demo,demo-00610,Intel Core i9-13900K,AMD Radeon RX 7900 XT,32,DDR5,512,SATA SSD,good,Alienware,4.1,1347.13,1451.23,95.0,84.0,0.84
synthetic_demo,demo-00611,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4080,16,DDR5,1024,NVMe SSD,good,ASUS,3.5,1756.5,1674.78,78.0,90.0,0.84
synthetic_demo,demo-00612,Intel Core i5-13600K,AMD Radeon RX 7600,32,DDR5,1024,NVMe SSD,good,custom,3.2,1419.08,1194.69,79.0,50.0,0.84
synthetic_demo,demo-00613,AMD Ryzen 7 5800X,Intel Arc A750,32,DDR4,2048,NVMe SSD,good,Dell,1.3,1259.83,1210.1,70.0,43.0,0.84
synthetic_demo,demo-00614,Intel Core i5-12400,AMD Radeon RX 7900 XT,64,DDR4,2048,NVMe SSD,excellent,custom,4.3,1188.27,1307.27,56.0,84.0,0.9
synthetic_demo,demo-00615,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3070,16,DDR5,1024,SATA SSD,excellent,HP,0.0,1488.22,1603.39,88.0,60.0,0.9
synthetic_demo,demo-00616,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4060,32,DDR4,1024,NVMe SSD,good,ASUS,2.1,1375.58,1409.63,70.0,54.0,0.84
synthetic_demo,demo-00617,AMD Ryzen 7 7800X3D,Intel Arc A750,32,DDR5,2048,NVMe SSD,like_new,MSI,3.2,1679.66,1517.02,96.0,43.0,0.95
synthetic_demo,demo-00618,AMD Ryzen 7 5800X3D,AMD Radeon RX 6800 XT,32,DDR5,1024,HDD,good,Dell,3.6,1149.74,1123.74,78.0,69.0,0.84
synthetic_demo,demo-00619,Intel Core i9-13900K,AMD Radeon RX 6800 XT,128,DDR5,1024,NVMe SSD,good,ASUS,4.6,1522.14,1690.7,95.0,69.0,0.84
synthetic_demo,demo-00620,Intel Core i9-13900K,Intel Arc A770,16,DDR5,1024,NVMe SSD,good,Dell,3.9,1203.18,1018.56,95.0,48.0,0.84
synthetic_demo,demo-00621,Intel Core i5-14600K,AMD Radeon RX 7800 XT,64,DDR5,256,NVMe SSD,new,Alienware,4.5,1822.27,1726.08,84.0,73.0,1.0
synthetic_demo,demo-00622,Intel Core i9-14900K,NVIDIA GeForce RTX 4090,32,DDR4,1024,NVMe SSD,fair,MSI,2.4,1698.69,1693.74,100.0,100.0,0.72
synthetic_demo,demo-00623,AMD Ryzen 5 5600X,AMD Radeon RX 6800 XT,32,DDR4,1024,SATA SSD,good,Alienware,3.2,1335.08,1357.04,58.0,69.0,0.84
synthetic_demo,demo-00624,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3080,32,DDR5,1024,NVMe SSD,like_new,HP,1.8,1469.46,1574.05,82.0,72.0,0.95
synthetic_demo,demo-00625,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR4,2048,NVMe SSD,good,ASUS,0.0,2518.04,2062.46,70.0,84.0,0.84
synthetic_demo,demo-00626,AMD Ryzen 7 7800X3D,Intel Arc A770,32,DDR5,512,SATA SSD,new,MSI,5.2,1125.62,1011.81,96.0,48.0,1.0
synthetic_demo,demo-00627,Intel Core i9-13900K,NVIDIA GeForce RTX 2080,64,DDR4,1024,NVMe SSD,excellent,ASUS,5.2,1209.12,1151.39,95.0,44.0,0.9
synthetic_demo,demo-00628,AMD Ryzen 9 7950X3D,Intel Arc A750,64,DDR5,1024,SATA SSD,good,Alienware,0.0,1528.76,1637.41,100.0,43.0,0.84
synthetic_demo,demo-00629,Intel Core i9-13900K,AMD Radeon RX 7600,32,DDR5,512,HDD,fair,MSI,3.1,874.38,799.04,95.0,50.0,0.72
synthetic_demo,demo-00630,Intel Core i5-12600K,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR5,1024,SATA SSD,excellent,HP,4.5,1136.76,1227.2,68.0,84.0,0.9
synthetic_demo,demo-00631,AMD Ryzen 9 7950X,AMD Radeon RX 6800 XT,32,DDR5,512,NVMe SSD,like_new,Alienware,0.0,1944.82,1980.79,95.0,69.0,0.95
synthetic_demo,demo-00632,Intel Core i5-13600K,AMD Radeon RX 6800 XT,16,DDR5,1024,NVMe SSD,fair,Lenovo,0.2,1462.82,1470.17,79.0,69.0,0.72
synthetic_demo,demo-00633,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3090,16,DDR5,2048,NVMe SSD,good,custom,1.0,1931.58,1683.84,74.0,82.0,0.84
synthetic_demo,demo-00634,Intel Core i7-12700K,AMD Radeon RX 7900 XT,32,DDR5,1024,NVMe SSD,good,Alienware,3.8,1662.76,1508.98,76.0,84.0,0.84
synthetic_demo,demo-00635,Intel Core i7-14700K,Intel Arc A770,64,DDR5,2048,NVMe SSD,fair,Alienware,0.8,1587.21,1504.85,93.0,48.0,0.72
synthetic_demo,demo-00636,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 2080,16,DDR4,2048,SATA SSD,new,Lenovo,2.0,1340.09,1393.09,70.0,44.0,1.0
synthetic_demo,demo-00637,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3070,8,DDR5,2048,NVMe SSD,new,Alienware,3.7,1294.16,1729.5,82.0,60.0,1.0
synthetic_demo,demo-00638,Intel Core i5-12400,NVIDIA GeForce RTX 4060,16,DDR5,1024,NVMe SSD,good,Alienware,4.8,649.69,664.04,56.0,54.0,0.84
synthetic_demo,demo-00639,AMD Ryzen 9 7950X3D,AMD Radeon RX 7900 XTX,32,DDR5,2048,NVMe SSD,excellent,MSI,4.5,1564.06,1750.72,100.0,92.0,0.9
synthetic_demo,demo-00640,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4080,32,DDR4,4096,NVMe SSD,excellent,MSI,0.9,2044.33,2411.19,58.0,90.0,0.9
synthetic_demo,demo-00641,Intel Core i7-14700K,NVIDIA GeForce RTX 4070 Ti,8,DDR5,2048,NVMe SSD,excellent,ASUS,4.7,1452.3,1577.28,93.0,80.0,0.9
synthetic_demo,demo-00642,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3060,32,DDR5,1024,NVMe SSD,fair,Lenovo,1.8,1184.9,1051.73,96.0,48.0,0.72
synthetic_demo,demo-00643,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4080,16,DDR5,1024,NVMe SSD,like_new,Dell,4.0,1444.27,1444.79,100.0,90.0,0.95
synthetic_demo,demo-00644,Intel Core i7-14700K,NVIDIA GeForce RTX 2080,32,DDR5,1024,NVMe SSD,good,HP,1.3,1431.9,1582.23,93.0,44.0,0.84
synthetic_demo,demo-00645,AMD Ryzen 9 7950X3D,AMD Radeon RX 6800 XT,64,DDR5,1024,NVMe SSD,like_new,ASUS,5.5,1439.56,1558.29,100.0,69.0,0.95
synthetic_demo,demo-00646,Intel Core i7-13700K,AMD Radeon RX 7600,64,DDR5,1024,NVMe SSD,excellent,Alienware,1.6,1403.44,1537.96,87.0,50.0,0.9
synthetic_demo,demo-00647,Intel Core i7-12700K,NVIDIA GeForce RTX 3070,64,DDR5,1024,NVMe SSD,like_new,Lenovo,3.0,1151.77,1401.24,76.0,60.0,0.95
synthetic_demo,demo-00648,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4070,32,DDR4,2048,NVMe SSD,fair,MSI,2.2,1041.19,1079.2,70.0,72.0,0.72
synthetic_demo,demo-00649,AMD Ryzen 7 7700X,Intel Arc A750,64,DDR5,2048,NVMe SSD,fair,custom,1.3,1467.82,1183.63,82.0,43.0,0.72
synthetic_demo,demo-00650,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 3060,64,DDR5,512,NVMe SSD,fair,HP,2.9,973.06,1128.37,78.0,48.0,0.72
synthetic_demo,demo-00651,Intel Core i9-14900K,AMD Radeon RX 7800 XT,64,DDR5,2048,NVMe SSD,like_new,Alienware,1.7,2096.17,2235.81,100.0,73.0,0.95
synthetic_demo,demo-00652,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070,16,DDR5,2048,NVMe SSD,good,Alienware,4.3,1310.74,1296.02,96.0,72.0,0.84
synthetic_demo,demo-00653,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3090,32,DDR5,1024,SATA SSD,good,HP,1.8,1544.63,1582.69,74.0,82.0,0.84
synthetic_demo,demo-00654,Intel Core i7-14700K,NVIDIA GeForce RTX 4060 Ti,64,DDR5,1024,NVMe SSD,new,MSI,2.3,1840.47,1904.14,93.0,62.0,1.0
synthetic_demo,demo-00655,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3080,64,DDR5,1024,NVMe SSD,excellent,Alienware,3.6,1828.66,1773.43,100.0,72.0,0.9
synthetic_demo,demo-00656,Intel Core i5-14600K,Intel Arc A770,32,DDR5,1024,NVMe SSD,excellent,custom,2.1,1565.67,1540.38,84.0,48.0,0.9
synthetic_demo,demo-00657,Intel Core i7-13700K,NVIDIA GeForce RTX 3060,32,DDR5,4096,NVMe SSD,good,ASUS,2.3,2049.87,1694.59,87.0,48.0,0.84
synthetic_demo,demo-00658,AMD Ryzen 9 7950X,AMD Radeon RX 7600,16,DDR4,1024,NVMe SSD,excellent,ASUS,0.5,1432.86,1684.37,95.0,50.0,0.9
synthetic_demo,demo-00659,AMD Ryzen 9 7950X,AMD Radeon RX 6800 XT,32,DDR4,2048,NVMe SSD,excellent,Dell,3.2,2010.13,1846.08,95.0,69.0,0.9
synthetic_demo,demo-00660,Intel Core i9-14900K,AMD Radeon RX 7800 XT,16,DDR4,1024,NVMe SSD,good,custom,3.1,1378.38,1321.42,100.0,73.0,0.84
synthetic_demo,demo-00661,Intel Core i5-12600K,NVIDIA GeForce RTX 4070 Ti,16,DDR4,1024,NVMe SSD,excellent,custom,2.4,1406.99,1391.66,68.0,80.0,0.9
synthetic_demo,demo-00662,AMD Ryzen 7 5800X3D,AMD Radeon RX 7800 XT,32,DDR5,2048,NVMe SSD,excellent,ASUS,3.1,1520.8,1585.2,78.0,73.0,0.9
synthetic_demo,demo-00663,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070 Ti,16,DDR5,2048,SATA SSD,good,ASUS,0.5,2051.94,1874.72,78.0,80.0,0.84
synthetic_demo,demo-00664,Intel Core i5-12600K,Intel Arc A770,64,DDR5,1024,SATA SSD,like_new,Dell,3.2,1550.08,1477.97,68.0,48.0,0.95
synthetic_demo,demo-00665,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4060 Ti,64,DDR5,1024,NVMe SSD,excellent,MSI,3.5,1678.87,1628.63,82.0,62.0,0.9
synthetic_demo,demo-00666,Intel Core i5-14600K,NVIDIA GeForce RTX 3070,32,DDR5,512,NVMe SSD,good,Dell,1.9,1740.92,1750.01,84.0,60.0,0.84
synthetic_demo,demo-00667,AMD Ryzen 9 7950X3D,AMD Radeon RX 7800 XT,32,DDR5,1024,NVMe SSD,good,HP,1.7,1858.85,1745.09,100.0,73.0,0.84
synthetic_demo,demo-00668,Intel Core i5-14600K,AMD Radeon RX 7900 XT,32,DDR5,1024,NVMe SSD,excellent,ASUS,0.4,2351.59,2281.81,84.0,84.0,0.9
synthetic_demo,demo-00669,Intel Core i5-12400,NVIDIA GeForce RTX 4060,16,DDR5,512,SATA SSD,good,ASUS,0.9,1553.71,1409.17,56.0,54.0,0.84
synthetic_demo,demo-00670,Intel Core i9-14900K,NVIDIA GeForce RTX 3060,64,DDR5,512,NVMe SSD,good,Lenovo,0.7,2041.42,1845.97,100.0,48.0,0.84
synthetic_demo,demo-00671,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,64,DDR5,2048,NVMe SSD,like_new,Dell,2.8,2048.78,1940.26,56.0,62.0,0.95
synthetic_demo,demo-00672,Intel Core i9-13900K,NVIDIA GeForce RTX 2080,64,DDR4,2048,NVMe SSD,like_new,ASUS,2.8,1667.03,1517.98,95.0,44.0,0.95
synthetic_demo,demo-00673,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3060,32,DDR4,1024,NVMe SSD,like_new,ASUS,3.6,1189.73,1238.01,58.0,48.0,0.95
synthetic_demo,demo-00674,Intel Core i5-12600K,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,2048,NVMe SSD,good,Dell,3.0,1454.25,1603.98,68.0,84.0,0.84
synthetic_demo,demo-00675,Intel Core i5-12600K,AMD Radeon RX 6700 XT,128,DDR4,1024,NVMe SSD,good,ASUS,0.3,1481.52,1899.84,68.0,57.0,0.84
synthetic_demo,demo-00676,Intel Core i5-13600K,AMD Radeon RX 7700 XT,64,DDR5,2048,NVMe SSD,like_new,custom,3.1,1955.47,1670.16,79.0,64.0,0.95
synthetic_demo,demo-00677,AMD Ryzen 9 7950X3D,AMD Radeon RX 7800 XT,32,DDR5,512,NVMe SSD,excellent,Lenovo,2.0,1818.83,1818.27,100.0,73.0,0.9
synthetic_demo,demo-00678,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4090,32,DDR5,2048,NVMe SSD,excellent,Lenovo,3.0,2020.48,2033.19,70.0,100.0,0.9
synthetic_demo,demo-00679,Intel Core i5-12400,NVIDIA GeForce RTX 3060,64,DDR5,512,NVMe SSD,good,Lenovo,4.5,1001.83,936.76,56.0,48.0,0.84
synthetic_demo,demo-00680,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4060 Ti,16,DDR5,2048,NVMe SSD,good,ASUS,4.4,1857.54,1508.18,100.0,62.0,0.84
synthetic_demo,demo-00681,AMD Ryzen 7 7700X,AMD Radeon RX 7700 XT,16,DDR5,1024,NVMe SSD,good,ASUS,1.5,1243.35,1321.92,82.0,64.0,0.84
synthetic_demo,demo-00682,AMD Ryzen 9 7950X,AMD Radeon RX 7600,32,DDR5,2048,NVMe SSD,excellent,ASUS,3.9,1632.97,1554.88,95.0,50.0,0.9
synthetic_demo,demo-00683,Intel Core i9-13900K,NVIDIA GeForce RTX 2080,16,DDR5,512,HDD,good,MSI,0.9,1225.39,1335.53,95.0,44.0,0.84
synthetic_demo,demo-00684,AMD Ryzen 7 5800X3D,AMD Radeon RX 6700 XT,32,DDR5,1024,NVMe SSD,excellent,MSI,4.8,1850.24,1718.52,78.0,57.0,0.9
synthetic_demo,demo-00685,Intel Core i9-13900K,NVIDIA GeForce RTX 4080,16,DDR5,512,NVMe SSD,fair,Alienware,3.8,1086.98,1265.43,95.0,90.0,0.72
synthetic_demo,demo-00686,Intel Core i5-12600K,NVIDIA GeForce RTX 3070,16,DDR4,1024,NVMe SSD,fair,HP,1.8,843.01,941.59,68.0,60.0,0.72
synthetic_demo,demo-00687,Intel Core i5-12600K,NVIDIA GeForce RTX 4090,64,DDR4,2048,NVMe SSD,fair,ASUS,5.7,1440.86,1336.64,68.0,100.0,0.72
synthetic_demo,demo-00688,Intel Core i5-12600K,NVIDIA GeForce RTX 3070,64,DDR4,512,NVMe SSD,fair,ASUS,2.3,1326.6,1167.32,68.0,60.0,0.72
synthetic_demo,demo-00689,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4060,32,DDR5,1024,NVMe SSD,new,custom,2.7,1695.17,1661.28,82.0,54.0,1.0
synthetic_demo,demo-00690,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3060,32,DDR5,512,NVMe SSD,excellent,Lenovo,2.2,975.21,1157.89,88.0,48.0,0.9
synthetic_demo,demo-00691,Intel Core i9-14900K,Intel Arc A750,64,DDR5,1024,NVMe SSD,excellent,HP,2.4,1380.03,1514.21,100.0,43.0,0.9
synthetic_demo,demo-00692,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3080,16,DDR5,1024,NVMe SSD,good,Alienware,2.7,1296.44,1572.59,96.0,72.0,0.84
synthetic_demo,demo-00693,Intel Core i5-12400,NVIDIA GeForce RTX 2080,32,DDR5,1024,NVMe SSD,like_new,Dell,1.2,1578.73,1463.54,56.0,44.0,0.95
synthetic_demo,demo-00694,Intel Core i9-13900K,AMD Radeon RX 6800 XT,32,DDR5,512,NVMe SSD,like_new,custom,0.8,2158.33,1889.56,95.0,69.0,0.95
synthetic_demo,demo-00695,AMD Ryzen 9 7900X,AMD Radeon RX 7900 XT,32,DDR5,2048,NVMe SSD,excellent,MSI,4.1,1713.87,1725.6,88.0,84.0,0.9
synthetic_demo,demo-00696,AMD Ryzen 7 5800X,AMD Radeon RX 6800 XT,16,DDR5,2048,NVMe SSD,like_new,MSI,1.7,2044.0,1929.2,70.0,69.0,0.95
synthetic_demo,demo-00697,Intel Core i5-14600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,2048,NVMe SSD,excellent,Alienware,3.9,1949.22,1737.46,84.0,80.0,0.9
synthetic_demo,demo-00698,AMD Ryzen 7 7700X,Intel Arc A770,16,DDR5,1024,NVMe SSD,excellent,MSI,3.0,1654.14,1467.63,82.0,48.0,0.9
synthetic_demo,demo-00699,Intel Core i9-13900K,AMD Radeon RX 7800 XT,32,DDR5,512,NVMe SSD,good,Dell,1.4,1583.84,1326.11,95.0,73.0,0.84
synthetic_demo,demo-00700,Intel Core i7-14700K,Intel Arc A770,32,DDR5,1024,NVMe SSD,like_new,Lenovo,3.2,1126.96,1163.48,93.0,48.0,0.95
synthetic_demo,demo-00701,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3070,32,DDR5,1024,NVMe SSD,good,HP,4.1,1220.03,1233.85,88.0,60.0,0.84
synthetic_demo,demo-00702,Intel Core i7-13700K,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,2048,NVMe SSD,good,MSI,5.2,1275.68,1328.58,87.0,84.0,0.84
synthetic_demo,demo-00703,Intel Core i9-13900K,AMD Radeon RX 6800 XT,32,DDR5,1024,NVMe SSD,good,MSI,3.2,1732.08,1589.6,95.0,69.0,0.84
synthetic_demo,demo-00704,Intel Core i5-13600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,like_new,HP,4.3,1754.15,1610.88,79.0,80.0,0.95
synthetic_demo,demo-00705,AMD Ryzen 9 7900X,Intel Arc A770,16,DDR5,2048,NVMe SSD,good,custom,2.4,1442.84,1373.15,88.0,48.0,0.84
synthetic_demo,demo-00706,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4060,64,DDR4,2048,NVMe SSD,good,HP,3.2,1671.03,1525.33,88.0,54.0,0.84
synthetic_demo,demo-00707,Intel Core i5-12400,NVIDIA GeForce RTX 3070,32,DDR4,1024,NVMe SSD,good,Dell,2.9,1121.96,1071.84,56.0,60.0,0.84
synthetic_demo,demo-00708,Intel Core i9-14900K,AMD Radeon RX 7900 XT,32,DDR4,2048,NVMe SSD,good,MSI,2.8,2240.12,1776.96,100.0,84.0,0.84
synthetic_demo,demo-00709,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3070,16,DDR4,2048,NVMe SSD,good,Dell,1.9,1702.88,1484.84,82.0,60.0,0.84
synthetic_demo,demo-00710,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3070,64,DDR5,1024,NVMe SSD,excellent,HP,3.0,1993.17,1988.81,96.0,60.0,0.9
synthetic_demo,demo-00711,Intel Core i7-13700K,AMD Radeon RX 7900 XTX,32,DDR5,1024,SATA SSD,good,MSI,3.4,1476.95,1469.83,87.0,92.0,0.84
synthetic_demo,demo-00712,Intel Core i7-14700K,AMD Radeon RX 7900 XT,16,DDR5,4096,SATA SSD,new,custom,3.2,2400.63,2239.59,93.0,84.0,1.0
synthetic_demo,demo-00713,AMD Ryzen 7 7700X,AMD Radeon RX 7700 XT,32,DDR5,4096,SATA SSD,good,MSI,4.9,1436.75,1427.07,82.0,64.0,0.84
synthetic_demo,demo-00714,Intel Core i5-14600K,Intel Arc A770,64,DDR5,2048,NVMe SSD,good,HP,7.4,1034.2,1068.33,84.0,48.0,0.84
synthetic_demo,demo-00715,Intel Core i7-14700K,NVIDIA GeForce RTX 3090,16,DDR5,1024,NVMe SSD,excellent,Lenovo,1.6,1867.42,1647.25,93.0,82.0,0.9
synthetic_demo,demo-00716,AMD Ryzen 5 5600X,AMD Radeon RX 7900 XT,64,DDR4,1024,HDD,good,ASUS,2.2,1559.07,1508.32,58.0,84.0,0.84
synthetic_demo,demo-00717,Intel Core i7-14700K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,4096,NVMe SSD,good,MSI,4.0,1533.29,1644.38,93.0,80.0,0.84
synthetic_demo,demo-00718,AMD Ryzen 5 5600X,AMD Radeon RX 7800 XT,32,DDR4,1024,NVMe SSD,good,ASUS,3.2,1547.6,1441.97,58.0,73.0,0.84
synthetic_demo,demo-00719,AMD Ryzen 9 7900X,Intel Arc A750,32,DDR5,1024,NVMe SSD,good,custom,1.4,1397.61,1447.38,88.0,43.0,0.84
synthetic_demo,demo-00720,Intel Core i5-13600K,AMD Radeon RX 7800 XT,32,DDR5,1024,NVMe SSD,fair,MSI,1.9,1469.54,1255.89,79.0,73.0,0.72
synthetic_demo,demo-00721,Intel Core i9-14900K,NVIDIA GeForce RTX 3070,16,DDR5,2048,NVMe SSD,good,Dell,3.9,1715.59,1472.96,100.0,60.0,0.84
synthetic_demo,demo-00722,AMD Ryzen 9 7950X,Intel Arc A750,32,DDR5,1024,HDD,good,Lenovo,7.6,546.62,565.77,95.0,43.0,0.84
synthetic_demo,demo-00723,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3070,32,DDR5,512,NVMe SSD,excellent,Lenovo,1.8,1348.04,1446.02,100.0,60.0,0.9
synthetic_demo,demo-00724,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3080,64,DDR4,256,NVMe SSD,fair,ASUS,2.3,1139.7,1061.67,58.0,72.0,0.72
synthetic_demo,demo-00725,AMD Ryzen 7 7700X,AMD Radeon RX 7800 XT,32,DDR4,1024,NVMe SSD,good,MSI,2.9,1684.24,1544.08,82.0,73.0,0.84
synthetic_demo,demo-00726,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 3060,128,DDR5,4096,NVMe SSD,good,MSI,3.8,2172.64,1735.18,95.0,48.0,0.84
synthetic_demo,demo-00727,Intel Core i7-12700K,AMD Radeon RX 7900 XTX,16,DDR5,1024,NVMe SSD,good,Dell,3.2,1179.97,1255.61,76.0,92.0,0.84
synthetic_demo,demo-00728,AMD Ryzen 9 7950X,Intel Arc A750,16,DDR5,2048,NVMe SSD,good,HP,0.0,1592.66,1549.55,95.0,43.0,0.84
synthetic_demo,demo-00729,Intel Core i5-12400,NVIDIA GeForce RTX 3090,32,DDR5,2048,NVMe SSD,good,HP,2.0,2184.53,1995.19,56.0,82.0,0.84
synthetic_demo,demo-00730,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 3070,64,DDR5,1024,HDD,good,custom,4.0,1067.56,1135.6,100.0,60.0,0.84
synthetic_demo,demo-00731,AMD Ryzen 7 7800X3D,AMD Radeon RX 6800 XT,32,DDR5,4096,NVMe SSD,good,Dell,2.9,1546.24,1809.81,96.0,69.0,0.84
synthetic_demo,demo-00732,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3080,64,DDR5,1024,NVMe SSD,good,Alienware,2.5,1608.69,1579.5,58.0,72.0,0.84
synthetic_demo,demo-00733,AMD Ryzen 7 5800X,AMD Radeon RX 7600,32,DDR4,2048,NVMe SSD,new,custom,1.4,1564.01,1529.87,70.0,50.0,1.0
synthetic_demo,demo-00734,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4090,32,DDR5,1024,NVMe SSD,good,Dell,3.0,2124.41,1850.39,88.0,100.0,0.84
